time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
2010-04-24 07:00:00+00:00,11.91,95.05,120.0,0.0,120.0,348.0,0.69,42.0,100008.0
2010-04-24 08:00:00+00:00,13.63,87.3,289.0,19.58,276.0,347.8,0.69,17.0,100017.0
2010-04-24 09:00:00+00:00,14.28,83.45,419.0,60.54,372.0,357.6,0.76,354.0,100057.0
2010-04-24 10:00:00+00:00,16.01,74.85,189.0,0.0,189.0,343.6,0.97,338.0,100116.0
2010-04-24 11:00:00+00:00,17.27,70.25,146.0,0.0,146.0,350.6,1.24,330.0,100106.0
2010-04-24 12:00:00+00:00,17.28,70.4,159.0,0.0,159.0,359.0,1.38,333.0,100087.0
2010-04-24 13:00:00+00:00,17.58,69.3,452.0,92.38,381.0,357.8,1.24,344.0,100057.0
2010-04-24 14:00:00+00:00,17.75,68.0,279.0,18.38,267.0,352.2,0.9,349.0,100037.0
2010-04-24 15:00:00+00:00,16.51,75.45,344.0,216.75,235.0,353.8,0.83,27.0,100008.0
2010-04-24 16:00:00+00:00,15.93,82.35,144.0,36.48,132.0,333.8,0.41,9.0,100087.0
2010-04-24 17:00:00+00:00,15.01,85.95,35.0,0.0,35.0,352.2,0.41,359.0,100106.0
2010-04-24 18:00:00+00:00,14.11,85.3,0.0,-0.0,0.0,344.0,0.34,357.0,100166.0
2010-04-24 19:00:00+00:00,12.66,90.1,0.0,-0.0,0.0,337.6,0.9,359.0,100235.0
2010-04-24 20:00:00+00:00,11.8,91.65,0.0,-0.0,0.0,339.2,1.1,8.0,100323.0
2010-04-24 21:00:00+00:00,11.17,92.35,0.0,-0.0,0.0,338.4,1.1,15.0,100373.0
2010-04-24 22:00:00+00:00,10.1,93.7,0.0,-0.0,0.0,315.8,1.17,19.0,100402.0
2010-04-24 23:00:00+00:00,9.36,94.4,0.0,-0.0,0.0,313.2,1.24,25.0,100442.0
2010-04-25 00:00:00+00:00,8.81,95.15,0.0,-0.0,0.0,312.2,1.17,29.0,100442.0
2010-04-25 01:00:00+00:00,8.39,95.55,0.0,-0.0,0.0,311.25,1.24,30.0,100442.0
2010-04-25 02:00:00+00:00,8.03,95.75,0.0,-0.0,0.0,308.8,1.24,33.0,100481.0
2010-04-25 03:00:00+00:00,7.65,95.9,0.0,-0.0,0.0,305.2,1.24,32.0,100501.0
2010-04-25 04:00:00+00:00,7.14,96.0,0.0,-0.0,0.0,295.4,1.24,37.0,100551.0
2010-04-25 05:00:00+00:00,7.49,95.9,111.0,337.61,56.0,306.0,1.1,44.0,100590.0
2010-04-25 06:00:00+00:00,10.11,89.25,293.0,528.45,109.0,310.0,0.9,52.0,100629.0
2010-04-25 07:00:00+00:00,12.21,78.3,492.0,691.95,132.0,299.2,1.03,42.0,100649.0
2010-04-25 08:00:00+00:00,14.64,67.2,667.0,782.12,145.0,299.8,0.9,16.0,100629.0
2010-04-25 09:00:00+00:00,16.65,59.55,798.0,814.5,163.0,305.6,0.83,355.0,100639.0
2010-04-25 10:00:00+00:00,18.31,53.25,892.0,872.57,151.0,310.6,1.03,343.0,100659.0
2010-04-25 11:00:00+00:00,19.43,49.65,919.0,880.13,152.0,318.0,1.17,330.0,100639.0
2010-04-25 12:00:00+00:00,20.09,47.8,877.0,839.2,168.0,323.6,1.45,320.0,100600.0
2010-04-25 13:00:00+00:00,20.42,47.0,765.0,736.52,197.0,327.0,1.72,319.0,100590.0
2010-04-25 14:00:00+00:00,20.28,47.55,561.0,459.18,260.0,324.4,2.0,329.0,100551.0
2010-04-25 15:00:00+00:00,19.7,49.8,380.0,308.49,224.0,327.4,2.07,336.0,100541.0
2010-04-25 16:00:00+00:00,18.83,56.45,272.0,491.08,109.0,332.2,1.66,334.0,100541.0
2010-04-25 17:00:00+00:00,17.39,65.9,90.0,260.15,52.0,337.8,1.31,340.0,100560.0
2010-04-25 18:00:00+00:00,15.96,72.85,0.0,-0.0,0.0,314.2,1.17,344.0,100580.0
2010-04-25 19:00:00+00:00,15.13,76.75,0.0,-0.0,0.0,326.4,1.17,347.0,100639.0
2010-04-25 20:00:00+00:00,13.86,82.05,0.0,-0.0,0.0,317.4,1.17,4.0,100689.0
2010-04-25 21:00:00+00:00,12.75,86.65,0.0,-0.0,0.0,313.8,1.24,19.0,100689.0
2010-04-25 22:00:00+00:00,12.08,88.8,0.0,-0.0,0.0,318.8,1.31,30.0,100708.0
2010-04-25 23:00:00+00:00,11.27,91.25,0.0,-0.0,0.0,305.4,1.38,38.0,100689.0
2010-04-26 00:00:00+00:00,10.47,94.0,0.0,-0.0,0.0,306.6,1.38,44.0,100699.0
2010-04-26 01:00:00+00:00,9.93,95.15,0.0,-0.0,0.0,308.6,1.38,46.0,100669.0
2010-04-26 02:00:00+00:00,9.37,95.85,0.0,-0.0,0.0,301.6,1.38,49.0,100689.0
2010-04-26 03:00:00+00:00,9.01,96.2,0.0,-0.0,0.0,306.8,1.38,53.0,100699.0
2010-04-26 04:00:00+00:00,8.69,97.15,0.0,-0.0,0.0,314.8,1.38,58.0,100689.0
2010-04-26 05:00:00+00:00,8.72,96.15,120.0,406.75,52.0,303.0,1.31,61.0,100718.0
2010-04-26 06:00:00+00:00,10.96,89.4,298.0,530.97,111.0,298.2,0.97,58.0,100748.0
2010-04-26 07:00:00+00:00,14.59,78.65,490.0,667.97,140.0,306.8,0.76,31.0,100738.0
2010-04-26 08:00:00+00:00,16.78,68.8,667.0,769.18,151.0,309.4,0.69,23.0,100718.0
2010-04-26 09:00:00+00:00,18.42,59.9,801.0,816.33,162.0,317.4,0.55,39.0,100708.0
2010-04-26 10:00:00+00:00,18.99,56.1,790.0,565.64,308.0,332.8,0.28,355.0,100669.0
2010-04-26 11:00:00+00:00,19.86,51.6,716.0,355.75,405.0,335.4,0.34,325.0,100610.0
2010-04-26 12:00:00+00:00,19.95,50.75,0.0,0.0,0.0,364.6,0.55,301.0,100600.0
2010-04-26 13:00:00+00:00,20.03,51.05,300.0,6.46,295.0,350.8,0.83,293.0,100580.0
2010-04-26 14:00:00+00:00,20.01,51.7,275.0,15.19,265.0,353.6,0.76,280.0,100531.0
2010-04-26 15:00:00+00:00,19.39,54.45,403.0,375.66,212.0,367.0,0.55,273.0,100501.0
2010-04-26 16:00:00+00:00,18.82,61.85,269.0,459.89,115.0,352.0,0.69,222.0,100501.0
2010-04-26 17:00:00+00:00,17.74,71.95,96.0,294.82,52.0,346.4,0.9,200.0,100491.0
2010-04-26 18:00:00+00:00,16.69,76.95,0.0,-0.0,0.0,345.0,0.97,183.0,100511.0
2010-04-26 19:00:00+00:00,15.53,82.8,0.0,-0.0,0.0,345.6,0.9,161.0,100590.0
2010-04-26 20:00:00+00:00,14.48,86.35,0.0,-0.0,0.0,327.8,0.97,140.0,100649.0
2010-04-26 21:00:00+00:00,13.57,89.7,0.0,-0.0,0.0,328.6,1.24,124.0,100649.0
2010-04-26 22:00:00+00:00,12.87,91.5,0.0,-0.0,0.0,328.0,1.24,116.0,100620.0
2010-04-26 23:00:00+00:00,12.09,93.15,0.0,-0.0,0.0,321.4,1.24,110.0,100649.0
2010-04-27 00:00:00+00:00,11.51,94.15,0.0,-0.0,0.0,323.2,1.24,102.0,100649.0
2010-04-27 01:00:00+00:00,10.87,94.95,0.0,-0.0,0.0,312.05,1.31,95.0,100629.0
2010-04-27 02:00:00+00:00,10.52,96.0,0.0,-0.0,0.0,332.2,1.17,88.0,100659.0
2010-04-27 03:00:00+00:00,10.1,96.15,0.0,-0.0,0.0,321.4,1.24,83.0,100639.0
2010-04-27 04:00:00+00:00,9.8,95.7,0.0,-0.0,0.0,318.6,1.24,83.0,100629.0
2010-04-27 05:00:00+00:00,9.91,95.35,101.0,198.41,67.0,317.4,1.03,83.0,100649.0
2010-04-27 06:00:00+00:00,12.73,90.9,172.0,58.97,151.0,321.4,0.48,82.0,100679.0
2010-04-27 07:00:00+00:00,14.55,87.05,454.0,498.48,191.0,321.6,0.21,69.0,100699.0
2010-04-27 08:00:00+00:00,15.74,80.35,645.0,671.92,192.0,327.4,0.14,300.0,100699.0
2010-04-27 09:00:00+00:00,17.27,71.65,770.0,702.42,218.0,320.6,0.28,254.0,100699.0
2010-04-27 10:00:00+00:00,18.68,63.7,750.0,463.16,354.0,327.2,0.55,241.0,100728.0
2010-04-27 11:00:00+00:00,18.47,64.25,464.0,51.32,419.0,330.0,0.76,264.0,100689.0
2010-04-27 12:00:00+00:00,17.98,71.05,688.0,343.49,396.0,354.8,0.76,270.0,100649.0
2010-04-27 13:00:00+00:00,17.74,76.35,71.0,0.0,71.0,338.4,0.69,261.0,100649.0
2010-04-27 14:00:00+00:00,17.34,73.7,98.0,0.0,98.0,349.6,0.55,233.0,100580.0
2010-04-27 15:00:00+00:00,16.05,78.8,53.0,0.0,53.0,346.0,1.1,226.0,100639.0
2010-04-27 16:00:00+00:00,14.6,89.35,44.0,0.0,44.0,363.6,0.83,262.0,100748.0
2010-04-27 17:00:00+00:00,13.71,99.0,38.0,0.0,38.0,363.8,0.28,90.0,100797.0
2010-04-27 18:00:00+00:00,13.3,99.4,0.0,-0.0,0.0,351.4,0.55,104.0,100797.0
2010-04-27 19:00:00+00:00,12.13,99.5,0.0,-0.0,0.0,335.2,0.69,105.0,100857.0
2010-04-27 20:00:00+00:00,10.73,99.7,0.0,-0.0,0.0,319.6,0.83,71.0,100876.0
2010-04-27 21:00:00+00:00,9.19,99.95,0.0,-0.0,0.0,305.8,1.31,64.0,100886.0
2010-04-27 22:00:00+00:00,8.24,100.0,0.0,-0.0,0.0,303.4,1.45,60.0,100886.0
2010-04-27 23:00:00+00:00,7.38,100.0,0.0,-0.0,0.0,295.6,1.52,60.0,100896.0
2010-04-28 00:00:00+00:00,8.14,97.7,0.0,-0.0,0.0,299.6,1.52,61.0,100896.0
2010-04-28 01:00:00+00:00,6.67,99.6,0.0,-0.0,0.0,294.0,1.59,63.0,100866.0
2010-04-28 02:00:00+00:00,6.4,99.6,0.0,-0.0,0.0,293.4,1.66,65.0,100876.0
2010-04-28 03:00:00+00:00,6.34,99.75,0.0,-0.0,0.0,298.8,1.59,67.0,100896.0
2010-04-28 04:00:00+00:00,6.02,99.65,0.0,-0.0,0.0,290.8,1.66,68.0,100926.0
2010-04-28 05:00:00+00:00,6.6,99.6,104.0,199.46,69.0,293.8,1.45,69.0,100955.0
2010-04-28 06:00:00+00:00,9.86,96.4,282.0,405.62,136.0,293.2,1.03,67.0,100975.0
2010-04-28 07:00:00+00:00,13.21,88.05,490.0,632.58,154.0,294.8,0.76,56.0,100995.0
2010-04-28 08:00:00+00:00,15.98,74.9,667.0,742.49,164.0,298.0,0.41,23.0,100995.0
2010-04-28 09:00:00+00:00,18.38,59.25,817.0,848.06,148.0,304.8,0.62,350.0,101014.0
2010-04-28 10:00:00+00:00,19.36,54.45,892.0,842.87,169.0,317.4,0.97,338.0,100995.0
2010-04-28 11:00:00+00:00,20.18,50.65,933.0,898.2,143.0,328.4,1.17,352.0,100945.0
2010-04-28 12:00:00+00:00,20.27,50.1,914.0,938.28,114.0,344.4,1.38,358.0,100896.0
2010-04-28 13:00:00+00:00,20.22,49.95,505.0,145.08,392.0,353.2,1.59,347.0,100847.0
2010-04-28 14:00:00+00:00,19.58,52.15,463.0,209.54,324.0,329.8,1.93,358.0,100787.0
2010-04-28 15:00:00+00:00,19.23,53.65,496.0,751.14,110.0,333.0,2.0,13.0,100797.0
2010-04-28 16:00:00+00:00,18.64,57.9,291.0,560.65,100.0,323.0,1.38,10.0,100787.0
2010-04-28 17:00:00+00:00,17.9,63.1,101.0,302.19,54.0,327.8,1.17,354.0,100768.0
2010-04-28 18:00:00+00:00,16.52,67.95,0.0,-0.0,0.0,307.2,1.38,351.0,100778.0
2010-04-28 19:00:00+00:00,15.09,75.0,0.0,-0.0,0.0,304.4,1.17,349.0,100827.0
2010-04-28 20:00:00+00:00,13.79,75.4,0.0,-0.0,0.0,292.4,1.03,11.0,100876.0
2010-04-28 21:00:00+00:00,12.15,80.05,0.0,-0.0,0.0,287.8,1.1,35.0,100896.0
2010-04-28 22:00:00+00:00,10.51,85.25,0.0,-0.0,0.0,281.6,1.24,50.0,100906.0
2010-04-28 23:00:00+00:00,9.4,88.4,0.0,-0.0,0.0,279.2,1.45,55.0,100916.0
2010-04-29 00:00:00+00:00,8.65,90.65,0.0,-0.0,0.0,276.0,1.52,59.0,100906.0
2010-04-29 01:00:00+00:00,7.78,93.85,0.0,-0.0,0.0,274.0,1.52,60.0,100876.0
2010-04-29 02:00:00+00:00,7.12,95.5,0.0,-0.0,0.0,271.6,1.45,60.0,100876.0
2010-04-29 03:00:00+00:00,6.67,95.8,0.0,-0.0,0.0,269.4,1.45,59.0,100866.0
2010-04-29 04:00:00+00:00,6.28,95.55,0.0,-0.0,0.0,268.2,1.45,59.0,100827.0
2010-04-29 05:00:00+00:00,6.62,93.95,134.0,445.66,54.0,267.0,1.24,59.0,100817.0
2010-04-29 06:00:00+00:00,10.47,83.4,325.0,637.89,93.0,269.0,0.83,55.0,100827.0
2010-04-29 07:00:00+00:00,13.87,69.05,516.0,738.83,121.0,280.4,0.76,45.0,100817.0
2010-04-29 08:00:00+00:00,16.38,56.1,689.0,816.87,133.0,284.6,0.69,22.0,100817.0
2010-04-29 09:00:00+00:00,18.11,48.85,824.0,865.12,139.0,290.4,0.76,12.0,100787.0
2010-04-29 10:00:00+00:00,19.43,43.85,909.0,891.33,142.0,297.0,0.69,9.0,100778.0
2010-04-29 11:00:00+00:00,20.39,40.85,936.0,898.98,143.0,303.2,0.62,349.0,100708.0
2010-04-29 12:00:00+00:00,21.07,39.05,907.0,905.14,133.0,308.6,0.69,329.0,100679.0
2010-04-29 13:00:00+00:00,21.42,38.15,819.0,892.03,122.0,312.0,0.9,318.0,100639.0
2010-04-29 14:00:00+00:00,21.53,37.55,685.0,869.51,106.0,315.4,1.03,319.0,100551.0
2010-04-29 15:00:00+00:00,21.25,38.5,494.0,725.96,119.0,333.0,1.31,308.0,100501.0
2010-04-29 16:00:00+00:00,20.42,45.05,295.0,573.43,98.0,324.0,1.31,291.0,100481.0
2010-04-29 17:00:00+00:00,18.94,55.4,104.0,315.17,54.0,311.8,1.31,260.0,100462.0
2010-04-29 18:00:00+00:00,17.12,66.0,0.0,-0.0,0.0,307.8,1.1,220.0,100472.0
2010-04-29 19:00:00+00:00,15.34,74.6,0.0,-0.0,0.0,300.4,0.97,185.0,100501.0
2010-04-29 20:00:00+00:00,14.19,76.4,0.0,-0.0,0.0,297.0,1.24,161.0,100570.0
2010-04-29 21:00:00+00:00,12.68,84.2,0.0,-0.0,0.0,293.4,1.31,152.0,100580.0
2010-04-29 22:00:00+00:00,11.66,87.1,0.0,-0.0,0.0,291.4,1.38,143.0,100620.0
2010-04-29 23:00:00+00:00,10.76,89.6,0.0,-0.0,0.0,289.2,1.38,131.0,100610.0
2010-04-30 00:00:00+00:00,10.06,90.9,0.0,-0.0,0.0,286.8,1.38,122.0,100610.0
2010-04-30 01:00:00+00:00,9.67,90.75,0.0,-0.0,0.0,285.2,1.31,113.0,100580.0
2010-04-30 02:00:00+00:00,9.44,89.9,0.0,-0.0,0.0,284.2,1.31,106.0,100590.0
2010-04-30 03:00:00+00:00,9.15,89.1,0.0,-0.0,0.0,282.8,1.24,103.0,100580.0
2010-04-30 04:00:00+00:00,9.0,87.75,0.0,-0.0,0.0,282.0,1.24,103.0,100570.0
2010-04-30 05:00:00+00:00,9.21,86.65,136.0,430.62,57.0,281.4,1.17,102.0,100580.0
2010-04-30 06:00:00+00:00,12.22,82.15,324.0,607.01,101.0,284.0,0.62,112.0,100600.0
2010-04-30 07:00:00+00:00,15.24,64.15,517.0,726.74,126.0,285.6,0.55,152.0,100600.0
2010-04-30 08:00:00+00:00,17.03,51.75,693.0,817.54,134.0,291.8,0.76,188.0,100590.0
2010-04-30 09:00:00+00:00,18.23,47.5,827.0,865.78,139.0,297.4,1.1,216.0,100580.0
2010-04-30 10:00:00+00:00,19.16,45.25,912.0,892.06,142.0,301.8,1.38,229.0,100541.0
2010-04-30 11:00:00+00:00,19.83,45.0,938.0,899.82,142.0,306.0,1.66,234.0,100501.0
2010-04-30 12:00:00+00:00,20.23,45.1,905.0,889.74,142.0,310.2,1.79,238.0,100452.0
2010-04-30 13:00:00+00:00,20.32,45.7,818.0,876.5,131.0,317.0,1.86,237.0,100442.0
2010-04-30 14:00:00+00:00,20.08,46.55,651.0,722.62,168.0,320.2,1.86,232.0,100393.0
2010-04-30 15:00:00+00:00,19.48,48.9,472.0,612.47,154.0,346.2,1.86,224.0,100373.0
2010-04-30 16:00:00+00:00,15.91,70.49,293.0,542.73,105.0,302.59,1.15,218.0,100393.0
2010-04-30 17:00:00+00:00,15.31,72.02,115.0,414.24,48.0,302.59,1.19,211.0,100373.0
2010-04-30 18:00:00+00:00,14.72,73.56,0.0,-0.0,0.0,302.58,1.23,194.0,100402.0
2010-04-30 19:00:00+00:00,14.13,75.1,0.0,-0.0,0.0,302.58,1.27,169.0,100452.0
2010-04-30 20:00:00+00:00,13.53,76.63,0.0,-0.0,0.0,302.58,1.31,149.0,100481.0
2010-04-30 21:00:00+00:00,12.94,78.17,0.0,-0.0,0.0,302.57,1.35,141.0,100491.0
2010-04-30 22:00:00+00:00,12.35,79.7,0.0,-0.0,0.0,302.57,1.4,130.0,100481.0
2010-04-30 23:00:00+00:00,11.76,81.24,0.0,-0.0,0.0,302.56,1.44,123.0,100472.0
2015-05-01 00:00:00+00:00,11.16,82.78,0.0,-0.0,0.0,302.56,1.48,142.0,100669.0
2015-05-01 01:00:00+00:00,10.57,84.31,0.0,-0.0,0.0,302.56,1.52,140.0,100629.0
2015-05-01 02:00:00+00:00,9.98,85.85,0.0,-0.0,0.0,302.55,1.56,138.0,100580.0
2015-05-01 03:00:00+00:00,9.38,87.39,0.0,-0.0,0.0,302.55,1.6,135.0,100570.0
2015-05-01 04:00:00+00:00,8.79,88.92,0.0,0.0,0.0,302.55,1.64,136.0,100551.0
2015-05-01 05:00:00+00:00,8.2,90.46,102.0,144.13,75.0,302.54,1.68,140.0,100580.0
2015-05-01 06:00:00+00:00,7.61,92.0,286.0,390.87,141.0,302.54,1.72,152.0,100580.0
2015-05-01 07:00:00+00:00,7.01,93.53,493.0,624.39,155.0,302.53,1.76,168.0,100551.0
2015-05-01 08:00:00+00:00,12.76,65.85,668.0,730.94,166.0,317.4,3.1,182.0,100541.0
2015-05-01 09:00:00+00:00,13.92,62.05,759.0,652.08,239.0,311.6,3.24,190.0,100491.0
2015-05-01 10:00:00+00:00,15.09,58.5,807.0,594.85,292.0,342.4,3.52,200.0,100491.0
2015-05-01 11:00:00+00:00,15.32,58.05,679.0,282.95,428.0,348.4,3.52,201.0,100432.0
2015-05-01 12:00:00+00:00,16.23,54.85,753.0,476.78,343.0,340.4,3.79,203.0,100373.0
2015-05-01 13:00:00+00:00,16.63,53.85,665.0,429.92,327.0,326.0,4.0,202.0,100343.0
2015-05-01 14:00:00+00:00,16.75,54.0,589.0,515.75,243.0,332.8,4.14,204.0,100314.0
2015-05-01 15:00:00+00:00,16.14,58.1,468.0,599.81,155.0,338.4,3.66,200.0,100284.0
2015-05-01 16:00:00+00:00,15.55,62.45,283.0,481.07,115.0,326.6,3.24,191.0,100245.0
2015-05-01 17:00:00+00:00,14.62,69.7,64.0,42.47,57.0,311.4,2.76,185.0,100215.0
2015-05-01 18:00:00+00:00,13.52,75.95,0.0,-0.0,0.0,326.2,2.48,178.0,100235.0
2015-05-01 19:00:00+00:00,12.55,77.95,0.0,-0.0,0.0,325.8,2.48,173.0,100225.0
2015-05-01 20:00:00+00:00,12.06,78.55,0.0,-0.0,0.0,325.8,2.28,169.0,100245.0
2015-05-01 21:00:00+00:00,11.67,79.0,0.0,-0.0,0.0,333.8,2.34,164.0,100185.0
2015-05-01 22:00:00+00:00,11.44,77.3,0.0,-0.0,0.0,339.6,2.41,165.0,100156.0
2015-05-01 23:00:00+00:00,11.35,75.15,0.0,-0.0,0.0,348.0,2.48,164.0,100116.0
2015-05-02 00:00:00+00:00,11.3,73.1,0.0,-0.0,0.0,349.6,2.62,161.0,100077.0
2015-05-02 01:00:00+00:00,11.24,72.2,0.0,-0.0,0.0,347.65,2.28,165.0,100017.0
2015-05-02 02:00:00+00:00,11.11,73.6,0.0,-0.0,0.0,350.4,2.28,165.0,99958.0
2015-05-02 03:00:00+00:00,11.16,74.85,0.0,-0.0,0.0,353.8,2.07,166.0,99958.0
2015-05-02 04:00:00+00:00,11.1,76.9,0.0,0.0,0.0,348.2,1.93,160.0,99909.0
2015-05-02 05:00:00+00:00,11.24,79.7,58.0,10.47,56.0,347.6,1.66,153.0,99938.0
2015-05-02 06:00:00+00:00,11.94,80.7,234.0,178.92,167.0,315.4,1.38,153.0,99968.0
2015-05-02 07:00:00+00:00,14.0,72.35,398.0,280.97,245.0,315.6,2.07,163.0,99968.0
2015-05-02 08:00:00+00:00,15.27,70.2,529.0,311.71,314.0,312.4,2.41,177.0,99978.0
2015-05-02 09:00:00+00:00,16.82,66.75,536.0,171.21,399.0,316.2,2.55,190.0,99968.0
2015-05-02 10:00:00+00:00,17.64,65.25,552.0,132.44,437.0,341.8,2.55,196.0,99988.0
2015-05-02 11:00:00+00:00,18.14,64.3,710.0,333.9,413.0,365.6,2.55,200.0,99968.0
2015-05-02 12:00:00+00:00,18.17,64.75,581.0,169.32,435.0,377.4,2.48,203.0,99978.0
2015-05-02 13:00:00+00:00,18.06,65.65,586.0,262.51,379.0,382.6,2.41,201.0,99948.0
2015-05-02 14:00:00+00:00,18.27,64.9,542.0,375.75,289.0,378.8,2.21,198.0,99929.0
2015-05-02 15:00:00+00:00,18.28,64.7,369.0,247.89,239.0,364.8,2.07,196.0,99919.0
2015-05-02 16:00:00+00:00,17.63,67.85,289.0,499.97,113.0,336.2,1.72,193.0,99958.0
2015-05-02 17:00:00+00:00,16.73,74.5,97.0,202.54,63.0,352.2,1.45,191.0,100017.0
2015-05-02 18:00:00+00:00,15.55,80.9,0.0,-0.0,0.0,335.6,1.24,186.0,100027.0
2015-05-02 19:00:00+00:00,14.44,87.85,0.0,-0.0,0.0,337.6,1.1,174.0,100096.0
2015-05-02 20:00:00+00:00,13.5,92.0,0.0,-0.0,0.0,318.8,1.24,156.0,100146.0
2015-05-02 21:00:00+00:00,12.82,94.3,0.0,-0.0,0.0,314.0,1.31,153.0,100156.0
2015-05-02 22:00:00+00:00,12.29,95.4,0.0,-0.0,0.0,309.0,1.31,157.0,100205.0
2015-05-02 23:00:00+00:00,12.0,95.55,0.0,-0.0,0.0,318.8,1.31,150.0,100215.0
2015-05-03 00:00:00+00:00,11.48,95.85,0.0,-0.0,0.0,310.4,1.24,131.0,100235.0
2015-05-03 01:00:00+00:00,11.01,95.2,0.0,-0.0,0.0,311.05,1.31,118.0,100185.0
2015-05-03 02:00:00+00:00,10.6,94.25,0.0,-0.0,0.0,307.4,1.31,112.0,100146.0
2015-05-03 03:00:00+00:00,10.62,93.6,0.0,-0.0,0.0,338.0,1.24,105.0,100126.0
2015-05-03 04:00:00+00:00,10.6,92.6,0.0,0.0,0.0,336.6,1.24,100.0,100116.0
2015-05-03 05:00:00+00:00,10.89,91.9,146.0,451.71,58.0,328.4,1.03,103.0,100116.0
2015-05-03 06:00:00+00:00,13.46,83.75,138.0,10.58,134.0,318.6,0.62,126.0,100166.0
2015-05-03 07:00:00+00:00,15.53,72.75,318.0,109.55,258.0,315.8,1.03,184.0,100185.0
2015-05-03 08:00:00+00:00,16.9,66.45,503.0,249.77,330.0,339.2,1.66,190.0,100225.0
2015-05-03 09:00:00+00:00,18.15,61.75,616.0,296.46,378.0,343.4,1.93,192.0,100225.0
2015-05-03 10:00:00+00:00,19.09,58.8,779.0,512.2,333.0,335.0,2.0,194.0,100225.0
2015-05-03 11:00:00+00:00,20.04,56.7,914.0,821.91,181.0,338.8,1.93,199.0,100195.0
2015-05-03 12:00:00+00:00,20.71,55.9,672.0,304.2,409.0,344.0,1.86,205.0,100156.0
2015-05-03 13:00:00+00:00,21.11,55.9,784.0,756.14,186.0,342.2,1.79,210.0,100136.0
2015-05-03 14:00:00+00:00,21.13,56.8,569.0,443.97,269.0,346.0,1.79,210.0,100126.0
2015-05-03 15:00:00+00:00,20.81,58.55,461.0,548.41,172.0,342.0,1.72,207.0,100096.0
2015-05-03 16:00:00+00:00,20.17,61.65,219.0,177.57,156.0,342.0,1.52,205.0,100096.0
2015-05-03 17:00:00+00:00,19.12,69.35,80.0,87.77,65.0,338.8,1.24,197.0,100096.0
2015-05-03 18:00:00+00:00,17.88,75.0,0.0,-0.0,0.0,336.2,1.1,189.0,100136.0
2015-05-03 19:00:00+00:00,16.34,83.95,0.0,-0.0,0.0,330.4,0.9,179.0,100185.0
2015-05-03 20:00:00+00:00,15.25,87.85,0.0,-0.0,0.0,326.6,0.97,159.0,100245.0
2015-05-03 21:00:00+00:00,14.16,91.95,0.0,-0.0,0.0,323.4,0.97,142.0,100264.0
2015-05-03 22:00:00+00:00,13.5,93.0,0.0,-0.0,0.0,323.0,1.03,132.0,100284.0
2015-05-03 23:00:00+00:00,12.9,93.5,0.0,-0.0,0.0,320.6,1.17,121.0,100264.0
2015-05-04 00:00:00+00:00,12.57,93.1,0.0,-0.0,0.0,320.2,1.17,115.0,100254.0
2015-05-04 01:00:00+00:00,12.31,92.35,0.0,-0.0,0.0,317.45,1.17,108.0,100235.0
2015-05-04 02:00:00+00:00,12.01,91.8,0.0,-0.0,0.0,317.8,1.24,105.0,100235.0
2015-05-04 03:00:00+00:00,11.77,91.0,0.0,-0.0,0.0,315.8,1.31,105.0,100195.0
2015-05-04 04:00:00+00:00,11.69,89.8,0.0,0.0,0.0,319.4,1.31,106.0,100195.0
2015-05-04 05:00:00+00:00,12.04,89.05,143.0,398.12,64.0,316.2,1.24,108.0,100205.0
2015-05-04 06:00:00+00:00,15.52,82.95,329.0,579.68,108.0,315.2,0.69,125.0,100215.0
2015-05-04 07:00:00+00:00,18.42,70.75,526.0,731.72,123.0,321.4,0.9,168.0,100235.0
2015-05-04 08:00:00+00:00,20.22,61.6,685.0,762.12,155.0,328.0,1.31,190.0,100225.0
2015-05-04 09:00:00+00:00,21.47,56.5,819.0,823.2,156.0,333.0,1.59,197.0,100245.0
2015-05-04 10:00:00+00:00,22.42,53.8,901.0,847.5,161.0,339.6,1.79,197.0,100245.0
2015-05-04 11:00:00+00:00,23.19,51.95,936.0,886.92,143.0,344.0,1.86,199.0,100215.0
2015-05-04 12:00:00+00:00,23.65,51.15,888.0,828.32,170.0,349.2,1.86,205.0,100235.0
2015-05-04 13:00:00+00:00,23.86,51.1,722.0,562.33,276.0,351.4,1.72,205.0,100185.0
2015-05-04 14:00:00+00:00,23.83,51.5,660.0,740.32,158.0,350.6,1.66,200.0,100146.0
2015-05-04 15:00:00+00:00,23.48,52.95,402.0,330.49,227.0,349.8,1.52,193.0,100136.0
2015-05-04 16:00:00+00:00,22.76,57.55,317.0,651.66,84.0,348.0,1.24,189.0,100126.0
2015-05-04 17:00:00+00:00,21.78,65.35,124.0,408.28,53.0,342.6,0.97,189.0,100116.0
2015-05-04 18:00:00+00:00,20.32,74.15,0.0,-0.0,0.0,339.6,0.83,186.0,100136.0
2015-05-04 19:00:00+00:00,18.46,81.55,0.0,-0.0,0.0,330.2,0.97,170.0,100156.0
2015-05-04 20:00:00+00:00,17.12,85.1,0.0,-0.0,0.0,326.0,1.17,157.0,100215.0
2015-05-04 21:00:00+00:00,15.89,88.8,0.0,-0.0,0.0,323.0,1.17,140.0,100225.0
2015-05-04 22:00:00+00:00,15.11,88.9,0.0,-0.0,0.0,318.4,1.31,117.0,100215.0
